accuracy,precision,recall,f1,roc_auc,bootstrap
0.8266666666666665,0.8474599289599289,0.87,0.8479982327613906,0.914672619047619,660
0.8299047619047619,0.8385591630591631,0.8825,0.8546092436974788,0.9285714285714285,661
0.7897142857142857,0.83804329004329,0.79,0.8017241836251122,0.9017261904761906,662
0.7987619047619048,0.8221280386280386,0.845,0.8233082083035641,0.9190178571428572,663
0.8074285714285715,0.8339227994227995,0.8325,0.8257606554092622,0.9136011904761905,664
0.7516190476190476,0.776044733044733,0.8125,0.7848630890952871,0.8820535714285714,665
0.7899047619047619,0.8166435786435787,0.83,0.8146181365933687,0.9020238095238095,666
0.8847619047619046,0.9034639249639249,0.905,0.8992392992284635,0.9661607142857143,667
0.8196190476190475,0.86148556998557,0.8325,0.8343884503869025,0.9131547619047619,668
0.8411428571428572,0.8554581529581529,0.8825,0.8600700185607306,0.945297619047619,669
0.8579047619047618,0.8782821067821068,0.8875,0.8761812884398023,0.9380357142857143,670
0.7988571428571428,0.8142943722943723,0.85,0.8243772402348255,0.9137202380952381,671
0.8366666666666667,0.8413802308802307,0.895,0.8593071914325785,0.9389285714285713,672
0.8629523809523809,0.8853189033189033,0.8825,0.8777073830881881,0.9426488095238095,673
0.8207619047619048,0.8543322233322234,0.845,0.8413872955389984,0.9222321428571427,674
0.8163809523809523,0.8551002886002886,0.8175,0.8294683295720447,0.9261011904761905,675
0.8028571428571428,0.8209004329004328,0.8525,0.8284040984814978,0.9151190476190477,676
0.7591428571428572,0.8001496836496835,0.8,0.7842295160979371,0.8943750000000001,677
0.798952380952381,0.8541313131313132,0.795,0.8129061018101263,0.9192261904761904,678
0.7975238095238094,0.8492597402597403,0.8,0.8148512268605146,0.9190178571428571,679
0.7455238095238095,0.7694300144300145,0.8225,0.7806250739284796,0.8681845238095238,680
0.798952380952381,0.81612987012987,0.85,0.8231883781852821,0.920565476190476,681
0.7922857142857143,0.8169235209235209,0.8275,0.8133731009272804,0.9106845238095238,682
0.8208571428571428,0.8484639249639249,0.8525,0.8372561190099889,0.8979761904761907,683
0.8170476190476191,0.840281718281718,0.8475,0.8373374008172769,0.9165476190476192,684
0.8861904761904762,0.9413845598845598,0.865,0.8928508053693811,0.9635416666666667,685
0.8500000000000001,0.8886125541125542,0.86,0.8624987910266546,0.9385714285714286,686
0.8098095238095238,0.8290869130869131,0.8625,0.835669244755932,0.9111011904761905,687
0.8414285714285714,0.8517554112554112,0.8825,0.8610681624876669,0.9304464285714285,688
0.7917142857142856,0.8188600288600288,0.82,0.813202663521549,0.9111011904761905,689
0.8201904761904761,0.8597200577200578,0.825,0.8334343626789447,0.9392559523809525,690
0.8460952380952381,0.8908939393939395,0.8375,0.857596319229446,0.937529761904762,691
0.7697142857142856,0.7986746031746031,0.8175,0.7983983507033042,0.8835416666666667,692
0.8531428571428572,0.8958463203463203,0.855,0.8679529952331809,0.9511607142857144,693
0.8695238095238095,0.8520151515151514,0.95,0.8932859845692662,0.9306845238095238,694
0.7622857142857142,0.7852600732600733,0.8225,0.7961141088014153,0.8836309523809525,695
0.8342857142857143,0.8498051948051948,0.875,0.8554470489950365,0.940297619047619,696
0.8604761904761905,0.8765007215007213,0.89,0.8768374140479404,0.9486904761904761,697
0.8458095238095237,0.8916666666666666,0.8425,0.8581928463693168,0.926904761904762,698
0.8346666666666666,0.8505050505050505,0.8775,0.8560887134880941,0.933125,699
0.7655238095238096,0.7697961482961482,0.8525,0.801740775392478,0.8923809523809523,700
0.8218095238095239,0.8354115884115884,0.8725,0.8459416300933329,0.9211904761904762,701
0.7882857142857143,0.8266782106782107,0.8225,0.8104397040867629,0.9141964285714286,702
0.7869523809523808,0.795901875901876,0.8525,0.8152712890824345,0.8983928571428571,703
0.825047619047619,0.858566378066378,0.84,0.8425103199174405,0.9225297619047619,704
0.7455238095238095,0.7733848928848928,0.8025,0.7786308172391763,0.8640476190476192,705
0.8178095238095235,0.8351594516594516,0.8675,0.8403784253242457,0.9135119047619048,706
0.8487619047619047,0.8517496392496392,0.89,0.8664587203302374,0.9508333333333333,707
0.7541904761904763,0.7931269841269841,0.785,0.7782206362608838,0.8790476190476191,708
0.8006666666666666,0.8309494949494949,0.83,0.8185999016463412,0.921547619047619,709
0.766285714285714,0.784075036075036,0.8225,0.7959995690583925,0.8839285714285714,710
0.8144761904761906,0.8202409812409812,0.875,0.840549363605091,0.9103869047619049,711
0.8168571428571428,0.8340057720057721,0.86,0.83995255106091,0.9202976190476191,712
0.791809523809524,0.792004329004329,0.88,0.8227772976937063,0.8947619047619049,713
0.8086666666666666,0.8218091353091352,0.8625,0.8307201712975706,0.9192261904761905,714
0.8080952380952381,0.8333744588744588,0.84,0.8293118864279854,0.9196428571428572,715
0.8325714285714284,0.8373520923520923,0.89,0.8556749830836519,0.9200000000000002,716
0.8228571428571427,0.8705483405483406,0.8225,0.8381291615161586,0.9179166666666667,717
0.8637142857142857,0.8843668553668553,0.885,0.8765065907604608,0.9564880952380953,718
0.7740952380952381,0.8242279942279942,0.775,0.7867156239013824,0.8896726190476191,719
0.8186666666666667,0.824546509046509,0.88,0.8450116221927365,0.9303869047619048,720
0.8607619047619046,0.8815750360750362,0.8825,0.8751323538862238,0.9449404761904764,721
0.8607619047619047,0.8710432900432901,0.89,0.8740666712028939,0.9396130952380952,722
0.7883809523809522,0.8087950937950938,0.8325,0.8136663718118825,0.9018154761904762,723
0.8210476190476191,0.830474025974026,0.8675,0.8442029829475648,0.9237797619047619,724
0.7946666666666666,0.8096150516150518,0.86,0.8250317724930728,0.9092261904761905,725
0.7719999999999999,0.8041782106782107,0.805,0.7942340561055731,0.889077380952381,726
0.8212380952380951,0.8292138972138972,0.8925,0.8497365963929431,0.9228869047619048,727
0.7996190476190477,0.8147359307359306,0.8525,0.8263416384097497,0.9042857142857144,728
0.8522857142857143,0.8724401154401155,0.87,0.8653524573122097,0.936547619047619,729
0.8297142857142857,0.8386799866799867,0.8825,0.8549425524595803,0.914077380952381,730
0.7756190476190477,0.7993769563769563,0.8325,0.8011011018565196,0.9095238095238095,731
0.8114285714285715,0.8440501165501165,0.8425,0.8330948846475162,0.9192559523809524,732
0.8435238095238095,0.8741601731601731,0.87,0.8601948498697725,0.9465773809523809,733
0.8067619047619047,0.8253881673881674,0.8475,0.8293493159747028,0.9132142857142856,734
0.8,0.8115375180375178,0.86,0.8298100889478597,0.8924404761904762,735
0.7946666666666665,0.8310613275613277,0.81,0.8154377024764021,0.8797321428571427,736
0.7496190476190475,0.7812431457431457,0.7975,0.7771921155899484,0.8818154761904764,737
0.7914285714285714,0.8144011544011545,0.845,0.8169965222256245,0.9275892857142857,738
0.8285714285714285,0.864038961038961,0.845,0.843148856303655,0.9344345238095237,739
0.7948571428571428,0.8253181818181818,0.8325,0.8162318790600526,0.927142857142857,740
0.8411428571428572,0.8530266955266955,0.89,0.8636746523170671,0.9217559523809524,741
0.8045714285714286,0.8218030303030304,0.8525,0.8289205725475075,0.8875297619047621,742
0.7945714285714284,0.7960678210678211,0.8775,0.8283798977080711,0.905892857142857,743
0.8187619047619046,0.8462597402597403,0.8475,0.8404069978868739,0.9346428571428572,744
0.795809523809524,0.8612301587301587,0.785,0.8100657022715846,0.9145535714285714,745
0.7926666666666665,0.8408134643134642,0.81,0.8112635302434064,0.9186607142857145,746
0.777904761904762,0.8124235209235208,0.8125,0.803347783107845,0.9005654761904761,747
0.8184761904761902,0.8516940836940838,0.8325,0.8340180466248576,0.921517857142857,748
0.8462857142857142,0.8733369408369408,0.8725,0.8621682656868415,0.9375892857142856,749
0.8285714285714287,0.8414790764790765,0.8825,0.8514147397150492,0.9265476190476192,750
0.768095238095238,0.7816724386724387,0.84,0.8004843141035092,0.8749107142857144,751
0.8184761904761904,0.8262279942279942,0.875,0.8443766883271526,0.9102083333333333,752
0.7805714285714285,0.8004018759018758,0.83,0.8079529234095797,0.8927380952380953,753
0.8260952380952382,0.8536623376623376,0.845,0.8424849000328876,0.9072916666666666,754
0.8208571428571427,0.8655829725829726,0.825,0.8331422492196485,0.9302083333333334,755
0.7577142857142857,0.7682510822510824,0.8275,0.7879818399694559,0.8580654761904764,756
0.8364761904761905,0.8636111111111111,0.855,0.8506017152781858,0.9335714285714285,757
0.8263809523809523,0.8657571872571873,0.8375,0.8420924766667798,0.940654761904762,758
0.8496190476190476,0.8668290043290042,0.8825,0.8677807055345755,0.9406547619047619,759
0.7865714285714286,0.7997770562770563,0.84,0.8127281949216933,0.8911011904761905,760
0.8130476190476189,0.8305316905316904,0.865,0.8401940144478841,0.9306547619047619,761
0.8261904761904763,0.84801332001332,0.8575,0.8438631420179407,0.9298511904761904,762
0.8115238095238094,0.8123480963480963,0.885,0.8403202122954445,0.9171130952380954,763
0.7746666666666667,0.8082546897546898,0.8125,0.8022496456072307,0.8944940476190478,764
0.8477142857142855,0.877101343101343,0.865,0.863592329239388,0.9455059523809524,765
0.8000952380952381,0.8111273171273173,0.86,0.8250502840812437,0.9023511904761904,766
0.8083809523809523,0.829458152958153,0.855,0.834080792100916,0.9183333333333334,767
0.7899047619047619,0.8341406926406926,0.8075,0.8090008713336886,0.9188988095238095,768
0.7735238095238095,0.7973181818181818,0.8175,0.8006240620404707,0.8984226190476192,769
0.7846666666666667,0.7914090909090911,0.8625,0.8186995675463167,0.9012797619047619,770
0.8044761904761905,0.8291002886002885,0.835,0.8265813799203892,0.9053273809523809,771
0.8081904761904762,0.8260353535353535,0.8525,0.8313223273114914,0.9184821428571428,772
0.824095238095238,0.8644184704184703,0.83,0.8401790297765528,0.936607142857143,773
0.803047619047619,0.8017950937950937,0.885,0.8354342719543959,0.908720238095238,774
0.8038095238095238,0.8161645021645022,0.86,0.8304054517893528,0.8938988095238096,775
0.8745714285714286,0.9204822954822955,0.865,0.8833578251813546,0.9637202380952381,776
0.8465714285714285,0.8379166389166389,0.92,0.8706712369158188,0.9408333333333334,777
0.7918095238095237,0.8290295815295816,0.8025,0.8060046910433907,0.8948511904761905,778
0.8199999999999998,0.8736457431457432,0.8125,0.8307013706967267,0.9251785714285715,779
0.7840952380952382,0.8215014430014429,0.795,0.7981440346718983,0.8958035714285715,780
0.8339047619047618,0.8583066378066379,0.8575,0.8520135425290224,0.9472916666666668,781
0.8327619047619048,0.8531746031746031,0.8625,0.8519197012138187,0.9249702380952382,782
0.8016190476190478,0.8182615162615161,0.8575,0.8288568026400843,0.9060416666666665,783
0.753904761904762,0.7837063492063492,0.8075,0.7833468270635453,0.8904464285714284,784
0.7941904761904762,0.8052171162171162,0.8725,0.8244678627186366,0.9202380952380952,785
0.8127619047619048,0.8750346320346319,0.7975,0.8224823642130141,0.9337499999999999,786
0.8053333333333333,0.8017821067821067,0.8875,0.8352155842093922,0.925625,787
0.8379047619047618,0.8630541125541125,0.865,0.8537752242597445,0.9327678571428573,788
0.8527619047619048,0.8748217893217892,0.8775,0.8697954444935868,0.9474404761904762,789
0.8320952380952381,0.855424963924964,0.865,0.8548776106934,0.9310119047619048,790
0.7539047619047621,0.7804165279165279,0.8275,0.7888425116335334,0.8577380952380952,791
0.786,0.8138715728715727,0.8225,0.8086576849363226,0.9030059523809524,792
0.7944761904761904,0.8311385281385282,0.8125,0.8120225715117355,0.9219940476190476,793
0.7412380952380951,0.7952922077922078,0.76,0.7641439862167415,0.8550297619047619,794
0.8096190476190478,0.8171248196248198,0.8725,0.8370565157236983,0.918125,795
0.8565714285714285,0.8679466089466089,0.8875,0.8723410978426458,0.9432440476190476,796
0.834095238095238,0.852489898989899,0.8725,0.8560715268563566,0.931875,797
0.8584761904761905,0.8728744588744588,0.89,0.8747923504084494,0.953392857142857,798
0.8422857142857143,0.8764711399711399,0.855,0.8560163171881437,0.9246130952380953,799
0.8720952380952381,0.8912557442557442,0.8975,0.8877859845692662,0.9559523809523809,800
0.8861904761904762,0.9152063492063491,0.885,0.8947245564892624,0.9529761904761905,801
0.7990476190476191,0.8374054834054833,0.8275,0.8223080022832344,0.9022321428571428,802
0.7927619047619047,0.8059040404040404,0.8575,0.8238544683730441,0.9207440476190477,803
0.8501904761904762,0.8513816738816737,0.9025,0.8717735269546414,0.9526488095238095,804
0.8324761904761906,0.8468167388167386,0.8725,0.8516625386996902,0.9354464285714286,805
0.7938095238095237,0.8361291486291487,0.815,0.8137234318828745,0.9157142857142857,806
0.8563809523809524,0.9066305916305916,0.85,0.8664467617006315,0.963125,807
0.8244761904761906,0.8626421356421357,0.8425,0.8426659597712228,0.9308333333333333,808
0.7905714285714285,0.8044105339105339,0.85,0.8190828560844041,0.9033035714285715,809
0.8562857142857143,0.8866587301587302,0.875,0.8734419665302017,0.95375,810
0.8596190476190476,0.8889531024531023,0.87,0.8720315891538801,0.9500892857142859,811
0.7931428571428571,0.8130223665223665,0.8425,0.8178359870263894,0.9134821428571428,812
0.7711428571428571,0.79497113997114,0.825,0.8001891417835688,0.8677380952380953,813
0.8410476190476188,0.8339199134199133,0.92,0.8670304550970184,0.9123511904761906,814
0.7876190476190476,0.7859407814407814,0.8875,0.824516069585729,0.9122619047619048,815
0.8016190476190475,0.8228290043290043,0.8475,0.8267385980033037,0.8968154761904762,816
0.7912380952380953,0.8004848484848486,0.87,0.8258254325653707,0.8895833333333332,817
0.6819047619047619,0.708566378066378,0.76,0.7277325421396629,0.8130357142857143,818
0.834,0.8502445887445887,0.88,0.8568509263354465,0.9294642857142859,819
0.7651428571428572,0.7823708513708513,0.825,0.7965703965796844,0.8827380952380952,820
0.7450476190476192,0.7482287157287157,0.85,0.7880192619557944,0.8722321428571429,821
0.880952380952381,0.9121861471861472,0.885,0.8892531970953023,0.9607440476190477,822
0.8271428571428571,0.8198917748917748,0.9075,0.8549664961801183,0.9238392857142856,823
0.8395238095238095,0.8612409812409811,0.865,0.8552400966766289,0.9204166666666665,824
0.8457142857142856,0.8622316017316016,0.88,0.8636966454598033,0.9363988095238096,825
0.7875238095238096,0.8285526695526696,0.82,0.8120145458256913,0.9073214285714287,826
0.8059047619047619,0.8333686868686868,0.84,0.8258294933480691,0.9212202380952381,827
0.8253333333333334,0.8410569985569986,0.8775,0.8482673100892913,0.9401190476190476,828
0.7287619047619048,0.7673759018759018,0.77,0.7591011937838563,0.8544642857142858,829
0.7492380952380953,0.7694098124098124,0.815,0.7836109164313497,0.8514880952380952,830
0.8081904761904761,0.8463766233766232,0.8225,0.8267125090252024,0.9260119047619049,831
0.7791428571428571,0.7894055944055944,0.8475,0.8114091714958589,0.8859226190476192,832
0.7850476190476189,0.8269985569985568,0.8075,0.8051014111447549,0.8903869047619049,833
0.8389523809523809,0.8699639249639248,0.86,0.8578447362750766,0.944375,834
0.8228571428571427,0.8416753246753246,0.865,0.8438914972196706,0.9364583333333333,835
0.7622857142857142,0.7877279942279942,0.8175,0.7918026976463508,0.8694642857142857,836
0.8543809523809522,0.8620728715728714,0.9025,0.8718199665831243,0.9632738095238096,837
0.8436190476190477,0.8821782106782107,0.8525,0.8578298524660753,0.9413988095238095,838
0.860761904761905,0.8579473304473305,0.92,0.8829037053417856,0.9488988095238095,839
0.8350476190476189,0.8462020202020202,0.88,0.855668409334044,0.9327380952380951,840
0.8215238095238095,0.870106782106782,0.82,0.8357092051395455,0.9246130952380953,841
0.8213333333333332,0.8230577200577203,0.8975,0.8496353666972861,0.9292857142857143,842
0.8536190476190477,0.8678095238095237,0.8875,0.8724216045392515,0.939702380952381,843
0.8053333333333331,0.8487359307359307,0.8175,0.8230314322760143,0.8905059523809524,844
0.7635238095238094,0.7769805194805194,0.8075,0.7797030999616138,0.8683333333333333,845
0.8412380952380952,0.8513578643578643,0.89,0.8639906137893754,0.9375595238095238,846
0.7991428571428572,0.8139350649350647,0.8575,0.8253163073596508,0.8892559523809525,847
0.8150476190476192,0.8513304473304474,0.8275,0.8316411012448164,0.9230654761904762,848
0.784190476190476,0.8148290043290044,0.8225,0.8079531735893964,0.8937202380952382,849
0.7873333333333333,0.8271147186147186,0.8125,0.8079207615569846,0.8802380952380954,850
0.7811428571428571,0.7958095238095239,0.8475,0.8118183467719072,0.8911607142857144,851
0.8324761904761904,0.8409105339105339,0.8775,0.8540139073173129,0.9224999999999999,852
0.856,0.863582251082251,0.8975,0.8755672760332202,0.958125,853
0.7807619047619049,0.8058808968808968,0.83,0.8096314920030089,0.8879464285714285,854
0.7530476190476191,0.7736991341991342,0.8125,0.7857620881010974,0.8736011904761906,855
0.8012380952380951,0.8130584415584415,0.8475,0.8261022900388224,0.8993750000000001,856
0.7605714285714285,0.7683300588300588,0.835,0.7935017199862401,0.8901785714285714,857
0.8718095238095239,0.9062597402597402,0.8775,0.8853667048465809,0.9630357142857143,858
0.819047619047619,0.8498268398268398,0.8525,0.8419874233094048,0.9285119047619048,859
0.7998095238095239,0.8143615828615828,0.86,0.8290707670382592,0.9130059523809524,860
0.8253333333333335,0.8433888888888889,0.8625,0.8463006176829704,0.9275892857142857,861
0.7759047619047617,0.7948477633477633,0.825,0.8031871061515022,0.8883333333333334,862
0.8512380952380951,0.8653300588300585,0.8925,0.8708303129618917,0.9422916666666665,863
0.8017142857142856,0.8411089466089464,0.82,0.8201934304086005,0.9389583333333333,864
0.8233333333333333,0.8453816738816738,0.865,0.8445529377743,0.9169047619047619,865
0.847047619047619,0.8640295815295815,0.8775,0.863626239429645,0.9213392857142856,866
0.7793333333333333,0.8316767676767677,0.78,0.7940051984479228,0.9133630952380952,867
0.8362857142857143,0.8637337662337663,0.8575,0.853258763424398,0.9231547619047621,868
0.7552380952380952,0.763543623043623,0.8475,0.7937710916907982,0.8821428571428569,869
0.8482857142857143,0.8814422799422799,0.8575,0.8628330914012028,0.9435714285714286,870
0.8354285714285716,0.8468051948051948,0.88,0.8573854243451765,0.93625,871
0.8379047619047618,0.8592258297258297,0.88,0.8613464143355783,0.9270833333333333,872
0.7794285714285712,0.7743412698412697,0.88,0.8136499693976472,0.9028869047619047,873
0.819809523809524,0.8390555555555556,0.86,0.8413358641702292,0.9223809523809524,874
0.7916190476190476,0.8354271284271283,0.8,0.8082081410161905,0.9104166666666668,875
0.8407619047619047,0.8902835497835497,0.8375,0.8539497329296089,0.9275,876
0.7767619047619047,0.8131060606060605,0.8125,0.8002995894714161,0.8855357142857143,877
0.8040952380952381,0.852847041847042,0.81,0.8201515213372798,0.9175595238095238,878
0.8414285714285715,0.8746370851370849,0.855,0.8581636576357937,0.9436607142857143,879
0.8177142857142857,0.8227994227994226,0.8725,0.8422482677281438,0.9163392857142858,880
0.8166666666666668,0.8236832611832612,0.8675,0.8367245432585989,0.9035416666666667,881
0.8373333333333332,0.8505620490620491,0.88,0.8581832541383625,0.9302083333333334,882
0.7884761904761904,0.8149220779220779,0.8275,0.8123548728533249,0.8951488095238095,883
0.8350476190476189,0.8974163059163058,0.8175,0.8440901934322986,0.9379464285714286,884
0.8088571428571428,0.8347597402597401,0.8475,0.8312890805444983,0.9210416666666665,885
0.8241904761904761,0.8328697413697413,0.8825,0.8488276554886461,0.9050297619047619,886
0.7482857142857142,0.7692344877344875,0.81,0.7786711185271556,0.8629761904761906,887
0.8513333333333334,0.8726623376623377,0.8775,0.8669220902936072,0.9516666666666667,888
0.769047619047619,0.7855959595959595,0.84,0.8039177128341214,0.9027678571428572,889
0.8422857142857143,0.8598722943722943,0.88,0.8634585237603812,0.9351488095238096,890
0.7454285714285714,0.7747727272727272,0.795,0.7743630626339604,0.8669940476190477,891
0.8509523809523809,0.8845274170274169,0.8625,0.862626232556573,0.9447619047619048,892
0.8720952380952381,0.8747532467532466,0.915,0.8885017974801255,0.9482142857142857,893
0.7668571428571428,0.7962564657564657,0.8125,0.794902612867009,0.8986309523809524,894
0.8142857142857142,0.8336385281385281,0.855,0.8372263252743128,0.9048214285714287,895
0.7924761904761904,0.8093210678210678,0.8475,0.8202466252357893,0.9219345238095238,896
0.8303809523809522,0.8613008658008658,0.85,0.8462843515273856,0.9131249999999999,897
0.7961904761904761,0.8221536796536796,0.8375,0.8206353648071915,0.8941071428571428,898
0.7917142857142855,0.8030252525252525,0.855,0.8218400771914702,0.9052678571428571,899
0.8124761904761906,0.8291406926406926,0.8675,0.8378073792392676,0.914672619047619,900
0.783142857142857,0.7866969696969697,0.87,0.8205780136616049,0.9120833333333332,901
0.8116190476190477,0.8340773115773115,0.8625,0.8388724015922158,0.90375,902
0.8315238095238096,0.8432438672438672,0.87,0.8505302471865939,0.9205654761904762,903
0.8079999999999998,0.8547200577200578,0.81,0.822944382071317,0.9326785714285716,904
0.8454285714285714,0.8910375180375181,0.84,0.8570563550656428,0.9483035714285716,905
0.8433333333333333,0.852564935064935,0.8875,0.8625448821903929,0.9282738095238094,906
0.8561904761904762,0.8821861471861473,0.8775,0.8724543750023624,0.936904761904762,907
0.8098095238095238,0.8116976911976912,0.885,0.8404035598044883,0.9019047619047619,908
0.7922857142857143,0.822121212121212,0.825,0.8129242467199121,0.9005059523809525,909
0.7928571428571428,0.8473629148629148,0.7925,0.8109712081863785,0.9022916666666668,910
0.7,0.7346695526695527,0.7675,0.7411392697429848,0.8366666666666667,911
0.773142857142857,0.8022265512265512,0.8175,0.7980313573595307,0.9030952380952381,912
0.7847619047619048,0.809416305916306,0.8275,0.8091329813976873,0.9105952380952381,913
0.8561904761904764,0.8892150072150072,0.87,0.8715374786891814,0.9412797619047619,914
0.761142857142857,0.7942806637806638,0.81,0.7925726628033131,0.8791964285714287,915
0.7924761904761906,0.8362777777777777,0.81,0.8120044178387831,0.9091369047619048,916
0.8101904761904761,0.859079365079365,0.8025,0.8227754075989369,0.9262797619047619,917
0.7832380952380953,0.8181107226107227,0.8125,0.8056522584742399,0.8914285714285713,918
0.8099047619047617,0.8083603618603616,0.8875,0.8382712531706339,0.9297619047619048,919
0.8326666666666667,0.860003219003219,0.86,0.851302022023384,0.9295238095238095,920
0.7816190476190477,0.8307041847041847,0.795,0.8029902055289051,0.89875,921
0.7761904761904761,0.8289372294372295,0.7975,0.7956205433713173,0.9015476190476192,922
0.8401904761904763,0.8524166389166389,0.89,0.8630703247560831,0.9486309523809523,923
0.8194285714285715,0.8413600288600288,0.865,0.839326857353173,0.9347916666666666,924
0.8244761904761905,0.8662251082251083,0.83,0.8377990867062074,0.9368452380952381,925
0.8495238095238095,0.8606623376623377,0.8925,0.8681439533978232,0.9408630952380953,926
0.8029523809523809,0.8201443001443001,0.8525,0.8296178190574476,0.8930654761904762,927
0.7894285714285714,0.8156150516150517,0.8375,0.8164224928837932,0.8974107142857142,928
0.8484761904761906,0.870050505050505,0.88,0.8639408142596997,0.9462202380952383,929
0.8224761904761904,0.8638434343434344,0.8325,0.8382718239792541,0.9384523809523809,930
0.7162857142857143,0.7519592074592073,0.7625,0.746259354852234,0.8539880952380952,931
0.7963809523809524,0.8149837384837386,0.845,0.8193783232591281,0.8913095238095237,932
0.8623809523809524,0.89604329004329,0.8675,0.8739463666708248,0.9447619047619048,933
0.789904761904762,0.7959076479076477,0.865,0.8220391930051372,0.9199404761904764,934
0.8189523809523809,0.872995670995671,0.815,0.829485814838756,0.9449404761904762,935
0.8610476190476191,0.9004682539682537,0.8575,0.8714279609279607,0.9590476190476189,936
0.8218095238095238,0.8475930735930736,0.85,0.839715389529631,0.9300595238095238,937
0.8506666666666668,0.8481421356421355,0.9175,0.8745257506511376,0.9517559523809525,938
0.8036190476190477,0.8297005772005772,0.845,0.8281250240987084,0.9197619047619047,939
0.8194285714285715,0.8434632034632034,0.855,0.8423369736558588,0.9201785714285715,940
0.8159047619047618,0.8381890331890332,0.8575,0.8385806182121971,0.8973214285714286,941
0.7823809523809523,0.8053769563769565,0.835,0.8124482057330353,0.8987797619047619,942
0.7648571428571428,0.7906038406038407,0.8225,0.7964344949855784,0.892797619047619,943
0.8564761904761905,0.8772835497835497,0.8825,0.8716798009352188,0.9471130952380952,944
0.8159047619047618,0.8451262626262627,0.8425,0.8363780548656709,0.9208333333333333,945
0.777047619047619,0.8123499278499277,0.81,0.7980479649349617,0.8830059523809524,946
0.7706666666666666,0.7770036075036074,0.8575,0.8070099286678234,0.8613392857142855,947
0.8663809523809524,0.8826746031746032,0.8925,0.8797612942612943,0.9517559523809522,948
0.7594285714285713,0.7647784992784993,0.845,0.796254314141311,0.8834523809523809,949
0.7274285714285716,0.7428242868242867,0.7975,0.758264745574343,0.8608035714285716,950
0.8155238095238094,0.8364025974025974,0.85,0.8373395366243662,0.8996130952380953,951
0.8555238095238096,0.8380194805194805,0.9425,0.8821591970121381,0.9437202380952381,952
0.8051428571428572,0.8315815295815295,0.835,0.8235585927660231,0.9092559523809522,953
0.7917142857142856,0.8235728715728715,0.8325,0.8150476833108411,0.9085714285714285,954
0.7708571428571428,0.7890331890331891,0.82,0.7967288394440097,0.8824107142857143,955
0.8256190476190476,0.8413896103896102,0.8725,0.8484458317740049,0.9317559523809522,956
0.816952380952381,0.832056277056277,0.865,0.8404910806427833,0.9050297619047618,957
0.7426666666666667,0.7770956820956821,0.7975,0.774750371403622,0.8688095238095239,958
0.8019047619047616,0.8288730158730158,0.8275,0.8201068016950367,0.9083630952380953,959
0.7996190476190477,0.832642857142857,0.8325,0.8215501139727145,0.9087797619047617,960
0.7726666666666668,0.7647001887001886,0.885,0.8139833898471669,0.8887797619047619,961
0.786952380952381,0.8100764790764791,0.825,0.8102857256262829,0.8956845238095239,962
0.7366666666666667,0.763463924963925,0.79,0.7680173453996981,0.8658035714285713,963
0.855809523809524,0.8608441558441559,0.91,0.8761382377512408,0.9346428571428572,964
0.816190476190476,0.839478354978355,0.85,0.838125878421544,0.9295238095238095,965
0.8047619047619048,0.8244617604617605,0.85,0.8280438577590279,0.8962797619047619,966
0.8378095238095237,0.8436738816738817,0.8925,0.860006834582686,0.9201488095238096,967
0.8226666666666665,0.8697301587301587,0.8325,0.839762622997917,0.9044047619047619,968
0.7914285714285715,0.805959595959596,0.8525,0.8211479225968391,0.9107440476190476,969
0.8674285714285714,0.8912756132756132,0.8925,0.8839036580894165,0.9421428571428571,970
0.7866666666666666,0.811951270951271,0.845,0.8175774126114682,0.9070535714285716,971
0.797904761904762,0.8025678210678211,0.87,0.8258735054075611,0.9037797619047617,972
0.7936190476190476,0.8073427128427128,0.855,0.8219934016791599,0.901934523809524,973
0.8053333333333335,0.8133391053391053,0.8775,0.8353979821348241,0.9017559523809524,974
0.842952380952381,0.8665440115440116,0.875,0.8591317856550053,0.9271726190476189,975
0.8558095238095238,0.866481240981241,0.8975,0.8745607665468346,0.943392857142857,976
0.7821904761904763,0.8294177489177489,0.7875,0.7966873915558125,0.9139880952380952,977
0.8131428571428572,0.8193398268398266,0.8775,0.8406562843760986,0.9201190476190476,978
0.826,0.828953823953824,0.8875,0.8514319395774502,0.9282142857142857,979
0.7680952380952379,0.7708437673437674,0.87,0.8103558651530787,0.8679761904761905,980
0.7741904761904762,0.8073896103896102,0.81,0.8003579915096941,0.8882142857142858,981
0.8273333333333333,0.8416457431457433,0.875,0.8514859717166218,0.9094642857142857,982
0.8016190476190475,0.8315053835053834,0.835,0.8207457633525743,0.8926785714285714,983
0.8674285714285713,0.8894004329004329,0.8925,0.8833530678128202,0.9435416666666667,984
0.7899047619047619,0.801118326118326,0.845,0.8171079168509509,0.8902083333333333,985
0.7746666666666665,0.7883383838383838,0.84,0.8042125732884248,0.891875,986
0.852095238095238,0.8735165945165945,0.885,0.8706011143998758,0.939077380952381,987
0.8493333333333333,0.895484126984127,0.845,0.8601411692882281,0.9564880952380952,988
0.8069523809523811,0.8347813852813851,0.8375,0.8257395506110674,0.9241071428571429,989
0.7926666666666666,0.7879862914862915,0.8825,0.8267460827785905,0.9152083333333334,990
0.8591428571428571,0.8621229881229882,0.9025,0.8758145968238845,0.9408630952380952,991
0.8013333333333332,0.8367597402597401,0.8275,0.8243839784226781,0.9251488095238096,992
